n_features,features,r2,mae,mse
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal')",0.18556363403128628,4.4360310077519385,50.181778837209286
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'environmental_metric')",0.3090241948351663,4.297643410852713,42.57471361240309
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'social_metric')",0.2504054031849974,4.422038759689922,46.18653076744185
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'governance_metric')",0.23165445270021323,4.422271317829457,47.341877077519364
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'involvement_metric')",0.23565658662448097,4.489325581395349,47.09528420930232
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal')",0.2216380740034406,4.3628992248062,47.95903972093022
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'environmental_metric')",0.3725697995626782,4.194449612403101,38.6593291627907
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'social_metric')",0.2923626914638683,4.293961240310076,43.60131791472867
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'governance_metric')",0.26076076543629423,4.409922480620156,45.54848153488373
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'involvement_metric')",0.2802080901779622,4.360891472868218,44.350227883720926
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Temperature Goal', 'environmental_metric')",0.2973977927752389,4.163023255813953,43.291078403100755
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Temperature Goal', 'social_metric')",0.28538317511409783,4.271558139534882,44.03136323255811
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Temperature Goal', 'governance_metric')",0.18076155052634346,4.489527131782945,50.477660875968965
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'Temperature Goal', 'involvement_metric')",0.22397137308117765,4.399713178294575,47.815272689922466
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'environmental_metric', 'social_metric')",0.3422598797553186,4.2562248062015495,40.526885372093
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'environmental_metric', 'governance_metric')",0.3266984369424115,4.15546511627907,41.48570906201549
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'environmental_metric', 'involvement_metric')",0.3541826776961554,4.22522480620155,39.79225804651162
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'social_metric', 'governance_metric')",0.24031501971958635,4.451286821705427,46.80825324031008
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'social_metric', 'involvement_metric')",0.31818397932461484,4.370674418604652,42.01033031782944
5,"('employees', 'piotroski_score', 'Decarbonization Target_Target Year', 'governance_metric', 'involvement_metric')",0.2549132390700739,4.360337209302325,45.90877889771746
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal')",0.18260216226996073,4.587782945736433,50.3642509457364
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'environmental_metric')",0.2907475271787151,4.347410852713178,43.70083682170541
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'social_metric')",0.2722728056972815,4.292007751937986,44.839163186046505
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'governance_metric')",0.22531795960793444,4.523333333333335,47.73230229457366
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'involvement_metric')",0.24489876589444426,4.457728682170543,46.52582413178295
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'environmental_metric')",0.24695205897261652,4.367813953488373,46.39930976744184
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'social_metric')",0.24274370226283193,4.3908914728682165,46.658609124030995
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'governance_metric')",0.19410213164307566,4.546503875968993,49.655676348837204
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'involvement_metric')",0.18423309366802088,4.626170542635659,50.26376054263565
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'social_metric')",0.2715595451056685,4.30531007751938,44.88311098449611
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'governance_metric')",0.19114626731392337,4.554379844961241,49.837802953488364
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'involvement_metric')",0.24176361722614492,4.454317829457365,46.718997403100765
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'social_metric', 'governance_metric')",0.22621154085053707,4.483000000000002,47.67724397674421
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'social_metric', 'involvement_metric')",0.26106121849630937,4.396457364341085,45.52996901550388
5,"('employees', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'governance_metric', 'involvement_metric')",0.20779113886777445,4.635302325581395,48.8122234263566
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'environmental_metric')",0.26879187108175495,4.28377519379845,45.05364217829457
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'social_metric')",0.2908094391682271,4.200108527131783,43.697022093023236
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'governance_metric')",0.2147047129726546,4.387596899224806,48.38624116279068
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'involvement_metric')",0.22369342171420892,4.4341240310077525,47.832398759689916
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'social_metric')",0.3024639745092408,4.1791007751938,42.97892386046512
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'governance_metric')",0.27668475723558816,4.316612403100776,44.56731926356589
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'involvement_metric')",0.3321430038463886,4.191317829457365,41.150240186046524
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'social_metric', 'governance_metric')",0.22595876618722477,4.378232558139534,47.692818775193814
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'social_metric', 'involvement_metric')",0.3008136105971303,4.212751937984497,43.08061160465117
5,"('employees', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'governance_metric', 'involvement_metric')",0.24653739584269785,4.4270852713178295,46.42485937984498
5,"('employees', 'piotroski_score', 'Temperature Goal', 'environmental_metric', 'social_metric')",0.2684332915836448,4.313790697674418,45.07573617829458
5,"('employees', 'piotroski_score', 'Temperature Goal', 'environmental_metric', 'governance_metric')",0.20951160587280926,4.392178294573643,48.706216255813956
5,"('employees', 'piotroski_score', 'Temperature Goal', 'environmental_metric', 'involvement_metric')",0.24485358448464667,4.304077519379845,46.528607999999984
5,"('employees', 'piotroski_score', 'Temperature Goal', 'social_metric', 'governance_metric')",0.22442936164513794,4.477131782945737,47.78705356589147
5,"('employees', 'piotroski_score', 'Temperature Goal', 'social_metric', 'involvement_metric')",0.2780851363611744,4.331875968992249,44.48103441860465
5,"('employees', 'piotroski_score', 'Temperature Goal', 'governance_metric', 'involvement_metric')",0.16949427952348128,4.615356589147286,51.17189768217054
5,"('employees', 'piotroski_score', 'environmental_metric', 'social_metric', 'governance_metric')",0.2685405040009221,4.252341085271321,45.06913024806206
5,"('employees', 'piotroski_score', 'environmental_metric', 'social_metric', 'involvement_metric')",0.3192217756221153,4.168284237726101,41.946386139431546
5,"('employees', 'piotroski_score', 'environmental_metric', 'governance_metric', 'involvement_metric')",0.24054873037162727,4.403651162790699,46.79385307751939
5,"('employees', 'piotroski_score', 'social_metric', 'governance_metric', 'involvement_metric')",0.2591155761637459,4.337883720930234,45.64985044186048
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal')",0.17620122019311102,4.554589147286823,50.75864720930232
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'environmental_metric')",0.2960355180195764,4.379062015503875,43.375015434108526
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'social_metric')",0.2527639508049315,4.370643410852712,46.04120803875968
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'governance_metric')",0.16981135358112798,4.590108527131782,51.15236105426356
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'involvement_metric')",0.22459327291395303,4.499496124031007,47.77695411627907
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'environmental_metric')",0.24877220730024874,4.331751937984497,46.287160697674416
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'social_metric')",0.24375971952861997,4.39460465116279,46.59600686821704
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'governance_metric')",0.18128085800296456,4.549782945736433,50.445663565891444
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'involvement_metric')",0.17321111253253563,4.57222480620155,50.942883728682155
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'social_metric')",0.253222087449387,4.3237131782945735,46.01297979069767
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'governance_metric')",0.2209941708181803,4.461666666666665,47.99871403875968
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'involvement_metric')",0.24008096295926862,4.536031007751938,46.82267472868216
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'social_metric', 'governance_metric')",0.15691048761847015,4.706767441860466,51.94725237984497
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'social_metric', 'involvement_metric')",0.21331358692793134,4.557426356589146,48.47195587596898
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'governance_metric', 'involvement_metric')",0.14126370200282112,4.687457364341084,52.911334496124
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'environmental_metric')",0.28147071493816644,4.274248062015503,44.27243082170542
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'social_metric')",0.29893065538061325,4.237968992248063,43.196630542635646
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'governance_metric')",0.20205493126589014,4.477302325581395,49.16566184496122
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'involvement_metric')",0.20876013233568447,4.515689922480619,48.75251855813951
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'social_metric')",0.3203245450328145,4.190046511627907,41.87843862015504
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'governance_metric')",0.2802081095529805,4.317930232558139,44.350226689922465
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'involvement_metric')",0.33208050645454523,4.26732558139535,41.15409098449614
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'social_metric', 'governance_metric')",0.209960177423124,4.474248062015505,48.6785773643411
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'social_metric', 'involvement_metric')",0.2781133197153597,4.273643410852711,44.47929789147286
5,"('employees', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'governance_metric', 'involvement_metric')",0.21985500128259805,4.489558139534883,48.068904364341066
5,"('employees', 'Decarbonization Target_Target Year', 'Temperature Goal', 'environmental_metric', 'social_metric')",0.30462661540846714,4.246705426356589,42.84567199224802
5,"('employees', 'Decarbonization Target_Target Year', 'Temperature Goal', 'environmental_metric', 'governance_metric')",0.23453303637293488,4.374302325581392,47.164512147286786
5,"('employees', 'Decarbonization Target_Target Year', 'Temperature Goal', 'environmental_metric', 'involvement_metric')",0.2497436318296773,4.444720930232559,46.227306038759664
5,"('employees', 'Decarbonization Target_Target Year', 'Temperature Goal', 'social_metric', 'governance_metric')",0.20366005136554688,4.520976744186046,49.066761813953484
5,"('employees', 'Decarbonization Target_Target Year', 'Temperature Goal', 'social_metric', 'involvement_metric')",0.27371739232347914,4.389953488372092,44.750154480620125
5,"('employees', 'Decarbonization Target_Target Year', 'Temperature Goal', 'governance_metric', 'involvement_metric')",0.1595757325899536,4.584806201550386,51.78303238759685
5,"('employees', 'Decarbonization Target_Target Year', 'environmental_metric', 'social_metric', 'governance_metric')",0.2388734792488253,4.410007751937985,46.89707425581395
5,"('employees', 'Decarbonization Target_Target Year', 'environmental_metric', 'social_metric', 'involvement_metric')",0.30576309055842144,4.322240310077518,42.775647682170515
5,"('employees', 'Decarbonization Target_Target Year', 'environmental_metric', 'governance_metric', 'involvement_metric')",0.2509943853384654,4.408381463024487,46.15024042801276
5,"('employees', 'Decarbonization Target_Target Year', 'social_metric', 'governance_metric', 'involvement_metric')",0.20328877015917202,4.623007751937986,49.08963843410852
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'environmental_metric')",0.22415691668346271,4.454604651162791,47.803840356589156
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'social_metric')",0.24715379077992206,4.300596899224806,46.38687999224805
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'governance_metric')",0.1785708820279478,4.6391472868217045,50.61263967441859
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'involvement_metric')",0.18793019259212695,4.6344651162790695,50.0359625116279
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'social_metric')",0.2628574315053712,4.299488372093023,45.41929472868217
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'governance_metric')",0.20518876444595047,4.536434108527132,48.97256962790698
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'involvement_metric')",0.25852861502424296,4.412286821705427,45.68601625581396
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'social_metric', 'governance_metric')",0.2093030364454953,4.490790697674419,48.71906733333335
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'social_metric', 'involvement_metric')",0.23760859541184054,4.409472868217054,46.97501051162791
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'governance_metric', 'involvement_metric')",0.18542779766687945,4.6346124031007765,50.19014844186048
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'environmental_metric', 'social_metric')",0.2299739832811526,4.37720930232558,47.445419782945706
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'environmental_metric', 'governance_metric')",0.1809813851427261,4.526651162790698,50.46411568992247
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'environmental_metric', 'involvement_metric')",0.20820814964598433,4.537488372093024,48.78652916279069
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'social_metric', 'governance_metric')",0.1687386817495583,4.668007751937984,51.21845410077518
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'social_metric', 'involvement_metric')",0.21403171970752632,4.528046511627906,48.42770787596898
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'governance_metric', 'involvement_metric')",0.1765108300879581,4.628674418604651,50.739570488372074
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'social_metric', 'governance_metric')",0.1875646684081621,4.537852713178295,50.05848441085272
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'social_metric', 'involvement_metric')",0.22349199902650962,4.437364341085271,47.84480948837207
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'governance_metric', 'involvement_metric')",0.12614605314175587,4.699547803617571,53.84281366795866
5,"('employees', 'Decarbonization Target_Comprehensiveness', 'social_metric', 'governance_metric', 'involvement_metric')",0.17205833204676946,4.664821705426356,51.01391269767442
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'environmental_metric', 'social_metric')",0.3096376420017861,4.09619379844961,42.53691585271316
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'environmental_metric', 'governance_metric')",0.21819765959612814,4.363348837209301,48.1710220465116
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'environmental_metric', 'involvement_metric')",0.2484416215579328,4.3907054263565914,46.30752985271319
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'social_metric', 'governance_metric')",0.22370483775163252,4.36393023255814,47.83169535658916
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'social_metric', 'involvement_metric')",0.29541427253400165,4.183813953488372,43.41329368992247
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'governance_metric', 'involvement_metric')",0.22885355341400715,4.418868217054262,47.51445545736432
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'social_metric', 'governance_metric')",0.22871430591411634,4.355581395348838,47.52303524031009
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'social_metric', 'involvement_metric')",0.2900627140202666,4.238906976744186,43.743031821705436
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'governance_metric', 'involvement_metric')",0.23438472488732476,4.386627906976744,47.17365041085272
5,"('employees', 'Decarbonization Target_Ambition p.a.', 'social_metric', 'governance_metric', 'involvement_metric')",0.23600736755201157,4.418534883720932,47.07367072093026
5,"('employees', 'Temperature Goal', 'environmental_metric', 'social_metric', 'governance_metric')",0.20608046002121194,4.52024031007752,48.91762749612403
5,"('employees', 'Temperature Goal', 'environmental_metric', 'social_metric', 'involvement_metric')",0.261303160888976,4.410705426356589,45.51506165116278
5,"('employees', 'Temperature Goal', 'environmental_metric', 'governance_metric', 'involvement_metric')",0.19383862145839525,4.5357674418604645,49.67191262015504
5,"('employees', 'Temperature Goal', 'social_metric', 'governance_metric', 'involvement_metric')",0.18988188294980657,4.620155038759691,49.91570843410854
5,"('employees', 'environmental_metric', 'social_metric', 'governance_metric', 'involvement_metric')",0.2481640578186396,4.452072988187525,46.32463203866712
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.')",0.1622434096294485,4.802697674418603,51.61866254263566
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal')",0.15432436996910093,4.609550387596898,52.10659691472866
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'environmental_metric')",0.2039956895841617,4.755085271317829,49.046081348837205
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'social_metric')",0.2541487652488057,4.484806201550385,45.95588221705425
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'governance_metric')",0.19522287012658024,4.670635658914728,49.5866216589147
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Comprehensiveness', 'involvement_metric')",0.1764819457103921,4.885263565891472,50.74135020930232
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal')",0.16214882607539993,4.64108527131783,51.62449034108527
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'environmental_metric')",0.24763204448046117,4.664844961240311,46.357412224806225
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'social_metric')",0.2766070210146092,4.467147286821705,44.57210900775194
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'governance_metric')",0.24034293924641548,4.632503875968992,46.806532968992244
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Decarbonization Target_Ambition p.a.', 'involvement_metric')",0.22371155736016712,4.733077519379844,47.8312813255814
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Temperature Goal', 'environmental_metric')",0.28162027170902704,4.455023255813955,44.263215829457366
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Temperature Goal', 'social_metric')",0.27692602603184757,4.3395736434108505,44.55245340310077
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Temperature Goal', 'governance_metric')",0.20960541895536078,4.5638062015503875,48.70043593023255
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'Temperature Goal', 'involvement_metric')",0.2175134163651592,4.634488372093021,48.213181930232544
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'environmental_metric', 'social_metric')",0.28201907449949004,4.494449612403101,44.23864345736434
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'environmental_metric', 'governance_metric')",0.2391196702977776,4.701880103359173,46.88190510904392
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'environmental_metric', 'involvement_metric')",0.23297700936222543,4.791045994832042,47.26038729061155
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'social_metric', 'governance_metric')",0.2714847829499606,4.407480620155038,44.88771748062017
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'social_metric', 'involvement_metric')",0.2506750761351606,4.52015503875969,46.16991477519379
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Target Year', 'governance_metric', 'involvement_metric')",0.2063275382687365,4.784372609819118,48.90240368430661
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal')",0.13994134821374282,4.604666666666667,52.99281178294572
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'environmental_metric')",0.2205178191405167,4.588720930232559,48.0280646124031
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'social_metric')",0.2435975233263381,4.409651162790697,46.60600064341084
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'governance_metric')",0.2146797381969462,4.559511627906976,48.38777999224805
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Decarbonization Target_Ambition p.a.', 'involvement_metric')",0.18930189027458955,4.693131782945738,49.95144488372093
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'environmental_metric')",0.19358385469095396,4.487573643410852,49.68761016279068
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'social_metric')",0.20989266227904035,4.407271317829458,48.68273733333332
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'governance_metric')",0.1733425802078059,4.454542635658915,50.93478330232557
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'Temperature Goal', 'involvement_metric')",0.17942479279527124,4.490038759689922,50.560025666666654
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'social_metric')",0.29040790663901883,4.358736434108527,43.721762658914734
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'governance_metric')",0.20826420912192545,4.6793643410852725,48.7830750387597
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'environmental_metric', 'involvement_metric')",0.22574398492782355,4.642860465116279,47.70605259689924
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'social_metric', 'governance_metric')",0.26364234456229374,4.449124031007753,45.3709320387597
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'social_metric', 'involvement_metric')",0.2757435997554689,4.421147286821705,44.62530900775193
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Comprehensiveness', 'governance_metric', 'involvement_metric')",0.22598630437847134,4.604465116279071,47.691122
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'environmental_metric')",0.205823759400507,4.532860465116279,48.93344419379846
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'social_metric')",0.27129638404874845,4.311806201550387,44.899325744186044
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'governance_metric')",0.19849227823411508,4.522255813953488,49.38517594573643
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'Temperature Goal', 'involvement_metric')",0.20651118101511978,4.537775193798449,48.891088472868205
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'social_metric')",0.34066877295199893,4.163116279069767,40.62492196899225
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'governance_metric')",0.2612479073634606,4.528813953488373,45.51846611627908
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'environmental_metric', 'involvement_metric')",0.29184081113582316,4.430775193798451,43.633473751938
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'social_metric', 'governance_metric')",0.33880377850303,4.204821705426357,40.73983424806204
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'social_metric', 'involvement_metric')",0.3486018085466551,4.137728682170543,40.136125232558165
5,"('altman_score', 'piotroski_score', 'Decarbonization Target_Ambition p.a.', 'governance_metric', 'involvement_metric')",0.27258725267861617,4.51270542635659,44.8197884263566
